	exp_with_feature_sel_1	exp_with_feature_sel_2	exp_with_feature_sel_3	exp_with_feature_sel_4	exp_with_feature_sel_5	exp_with_feature_sel_6	exp_with_feature_sel_7	exp_with_feature_sel_8	exp_with_feature_sel_9	exp_with_feature_sel_10	exp_with_feature_sel_11	exp_with_feature_sel_12	exp_with_feature_sel_13	exp_with_feature_sel_14	exp_with_feature_sel_15	exp_with_feature_sel_16	exp_with_feature_sel_17	exp_with_feature_sel_18	exp_with_feature_sel_19	exp_with_feature_sel_20
kap_____________A	0.9360308639865192	0.8946671170745849	0.8617382085849079	0.9122205095137923	0.8996285894697541	0.8703040610590315	0.8485234110612385	0.8424887359600521	0.8510687313060004	0.8704485678185293	0.9036828142747763	0.89421406450468	0.895964966871288	0.8520176349671078	0.8717595049010683	0.8451200495851758	0.8653724858841624	0.9208521651636722	0.9132920948013576	0.8665229233436296
kaw_____________A	0.8874516918206075	0.9186535967026802	0.9359198232000085	0.9578225118282069	0.9186784196954548	0.9299263962629366	0.9238505132133951	0.9301379170957699	0.9297760720785258	0.9388027928994138	0.9262724023504677	0.9504747793760884	0.9173680921431685	0.8829668734118735	0.8996339528754261	0.9359826874581918	0.9320197339776409	0.9347487697556333	0.9274948166244606	0.9392609365131909
kav_____________A	0.9295723160810266	0.9375590790470314	0.9424014730551266	0.935683744662576	0.8869512479006932	0.9396596253958631	0.934051288957052	0.9401038796135064	0.9417093917595719	0.9504655848358693	0.9096042425839082	0.9571585828875303	0.8831359642103646	0.9081411950668842	0.921991755043929	0.944451039889253	0.9019971717566854	0.9066154347680762	0.8887832436507141	0.9479290052037079
kat_____________A	0.2998613176162339	0.06412042849483113	0.09861372136693103	0.03549163110689424	0.14842898746936473	0.15054477281617773	0.18828233558082563	0.30922370429144475	0.12747957333550541	0.22550432625452022	0.16694679542638202	0.20660797228840677	0.09777039494125261	0.5195097583527539	0.39546159932761205	0.10156262241729763	0.10525191730480266	0.2642955709202701	0.19914036596706008	0.17500935445208976
kaz_____________A	0.3156956209662629	0.06412042849483113	0.0915798767467213	0.08059988522544737	0.31063705209455994	0.0786830394561604	0.0900085841458318	0.08420635209269167	0.11978410577142817	0.21407282563140184	0.3125267188902382	0.19473978207649145	0.23067500927738604	0.23926513895926305	0.39546159932761205	0.09342934521812973	0.10273709813434528	0.306337047666	0.21726668303674546	0.16401971556748818
kay_____________A	0.8786580441898717	0.9073550412826132	0.8943856148881585	0.8582083832597212	0.813167745383083	0.8966242330941894	0.8818017641553239	0.8820589066589462	0.8869057689187683	0.9020734486686146	0.8405177622075903	0.9195739114171464	0.7993335493235213	0.8682613107222225	0.8864403013793003	0.8864277079079832	0.8029634487062056	0.8479158822719044	0.8200711624739215	0.8994069292384599
kax_____________A	0.9490562931029258	0.9186535967026802	0.9048407889821793	0.9400135206130757	0.9186784196954548	0.9073783976198332	0.8943992349204787	0.896060597653419	0.9011761703913588	0.9153323439534707	0.9262724023504677	0.9286442388151129	0.9173680921431685	0.8829668734118735	0.8996339528754261	0.8999836777047423	0.9045211480979666	0.9347487697556333	0.9274948166244606	0.9112235025840346
rhg_____________A	0.9430883809413442	0.9073550412826132	0.8197218482979873	0.8904103920837607	0.9099102431774153	0.8481896943478748	0.8159124162116221	0.7993662204303653	0.8204218153551798	0.8472782473380642	0.9159094672267158	0.8668911796002798	0.9075545059333565	0.8682613107222225	0.8864403013793003	0.794363448662266	0.8326248732041058	0.9283582240418352	0.9209863629698043	0.8315716795263605
bzw_____________A	0.9430883809413442	0.9073550412826132	0.8490302452252658	0.9070954290231533	0.9099102431774153	0.8665495698222738	0.8411577822198646	0.8316791348957296	0.8460407742787266	0.8683812459880408	0.9159094672267158	0.8875657480953155	0.9075545059333565	0.8682613107222225	0.8864403013793003	0.83087214923961	0.8566087589279182	0.9283582240418352	0.9209863629698043	0.8581217769991557
bzv_____________A	0.9333477870502715	0.8946671170745849	0.8658483362139677	0.9110947420906218	0.8955197801560001	0.8730674327693353	0.85224508511655	0.8471267157926601	0.854875239033274	0.8736271433270304	0.9002752164892135	0.8971679770453942	0.8914152891697363	0.8520176349671078	0.8717595049010683	0.8502216264784015	0.86432769081547	0.9175261811913422	0.9092616291806684	0.8703345637524998
