	exp_with_feature_sel_1	exp_with_feature_sel_2	exp_with_feature_sel_3	exp_with_feature_sel_4	exp_with_feature_sel_5	exp_with_feature_sel_6	exp_with_feature_sel_7	exp_with_feature_sel_8	exp_with_feature_sel_9	exp_with_feature_sel_10	exp_with_feature_sel_11	exp_with_feature_sel_12	exp_with_feature_sel_13	exp_with_feature_sel_14	exp_with_feature_sel_15	exp_with_feature_sel_16	exp_with_feature_sel_17	exp_with_feature_sel_18	exp_with_feature_sel_19	exp_with_feature_sel_20
ymh_____________A	0.022273256694018573	0.0235789939395951	0.012468471095440949	0.01607114373796271	0.028903001046313027	0.014407482950063366	0.01749644125565375	0.020927148215769992	0.028239290915978738	0.017105028702443285	0.01931725795879066	0.026621715728955463	0.015935780572438652	0.029838272986433587	0.021023303531645072	0.01006355543117698	0.016658150397256422	0.03937029981502819	0.014486620447510697	0.027152354780157643
ymk_____________A	0.02026790654928229	0.021647859145504097	0.012572451888386658	0.014121151467503241	0.024738376848787887	0.015041606326378822	0.017692828600570785	0.01991925124091393	0.023750447596785344	0.015849667423015915	0.02024809863334387	0.027947176223551765	0.01654580138690379	0.03124338112664557	0.022098318703309573	0.010332616836357137	0.017349058023213723	0.03513300500749993	0.013696918516745036	0.028426872083287466
tfr_____________A	0.021957084172253203	0.02137784715316755	0.012573098148635787	0.013744261993845834	0.023707346155901976	0.016425282348040356	0.018113410662511927	0.01963374906502298	0.022334910710154567	0.016126779794386054	0.020734019457818966	0.028740760091961245	0.017827238588455422	0.03216766499357291	0.022862549162470908	0.011526092349906382	0.017657585780258944	0.04172015503761787	0.014751031690726571	0.028718768353074298
ymm_____________A	0.03245085165769422	0.029320536359431625	0.014850106971332362	0.019453590874121667	0.03758357093062758	0.02071000899896624	0.021083199260650436	0.02581286473291226	0.03628737582356748	0.021124452010743183	0.02380731252737467	0.03289731969583344	0.023489034337110578	0.036067797139762776	0.025994471615994247	0.014695034142052588	0.020102854806763843	0.07568279815481868	0.020468714407481783	0.03380670025350159
yml_____________A	0.058904259722054916	0.061386170560312925	0.03267940171463884	0.038881449360108275	0.08027250876826128	0.025143193704497722	0.035473887550769814	0.02184379202749203	0.08836946863941143	0.051550855940357146	0.05996486604910863	0.07816530977187072	0.03569141372646621	0.08666191574268711	0.06774290300046332	0.025712974748980988	0.040024237641919806	0.04426095695246953	0.03756886306887145	0.028615531111425653
ymo_____________A	0.017495495055390966	0.01868033944362287	0.011480263843740643	0.011924552381214155	0.019914484133983723	0.013649777206336306	0.016252740791819695	0.017094923561958797	0.01838822310527659	0.013915608843581043	0.01844214841512393	0.025503781823869733	0.01490623300204889	0.028676244251795092	0.020246761286883228	0.009654626846517403	0.015970042521596364	0.029146187136336307	0.012342897129068314	0.025547023804438365
ymn_____________A	0.016713367982581898	0.017843354468813927	0.011069483589636085	0.011423222058284974	0.01905456839019406	0.012999909078284376	0.015540965732129717	0.01629821897506708	0.017400349119082288	0.013170510074837537	0.017479345387626886	0.024117268183401472	0.01427916474285395	0.027136506511003227	0.019129687847222913	0.009358171431567301	0.015258863258056346	0.027429805689775506	0.011879925450611655	0.024226711059875332
std_____________A	0.016144507143531286	0.0172390939208287	0.010738682315246457	0.011053131260061626	0.018547854554064738	0.012466446925398042	0.015130854061404105	0.01570110987148493	0.016534858989806552	0.012772307387860329	0.016738098519216142	0.023122215062131815	0.013661418910974351	0.02600384310813792	0.018369403494955885	0.009071718315248674	0.014715438930145784	0.02658378883573667	0.01162547597667766	0.023098323500070527
stf_____________A	0.016336615295406625	0.017444187539663317	0.010850914858612858	0.01117969378161137	0.01872155392819298	0.012646248180715794	0.015271069976059199	0.0159019008157304	0.016824665637115748	0.012908357901192897	0.01699064895070494	0.02346043130053026	0.013869036012842468	0.026392164983126052	0.018628316625835813	0.00916945318698274	0.01489943429198169	0.02687289298008239	0.011712385928260302	0.023479747041306034
stg_____________A	0.022806045287908878	0.024135152831641173	0.012705738459244451	0.016413675096873526	0.02974862337078694	0.014756936223253574	0.017985346074674256	0.021388952099485197	0.028995007224646933	0.017691304169574276	0.019892124410599277	0.027460881753664703	0.016207252516865944	0.030750958685492914	0.021732029966635234	0.010199513751390225	0.01707067809667883	0.040915535530228093	0.014815601204552633	0.027844288371473645
ypg_____________A	0.02195754964691706	0.028718110993038063	0.017814514731182455	0.01998557409346185	0.028313599316439512	0.017225133637273366	0.017290134624814463	0.023664668863257143	0.04677797462896591	0.022037571506337374	0.031460184707009085	0.035257973211641876	0.019046101073856354	0.02946325209111512	0.026699072698823014	0.016008904793917297	0.016453277998441717	0.038628806597828365	0.014330695134447083	0.03524697490478684
stb_____________A	0.02546687697744191	0.02714372991200205	0.013957216505811628	0.018245072306308525	0.0343302294823234	0.016499275662042463	0.01998808257886665	0.02390863020641683	0.033168368354622384	0.01995810616863729	0.022367215997958757	0.03092461394912992	0.017973451810537514	0.03430829477920283	0.024516576286959232	0.010935672550450758	0.01892263985449796	0.0478675168983032	0.016241959805514256	0.03135079777257822
stm_____________A	0.01711026106203925	0.018273619954628412	0.01126165205607377	0.011681743984785255	0.019584289657689775	0.013289754560418641	0.015981701179184817	0.016687059251293424	0.017794793829636894	0.013649238843094299	0.01794807635959833	0.024844305414096598	0.014488348461765813	0.027946439249477626	0.01974237149394468	0.009468016002809151	0.015605731307834369	0.02857954984166997	0.01217421083873247	0.024789753948569332
