	exp_with_feature_sel_1	exp_with_feature_sel_2	exp_with_feature_sel_3	exp_with_feature_sel_4	exp_with_feature_sel_5	exp_with_feature_sel_6	exp_with_feature_sel_7	exp_with_feature_sel_8	exp_with_feature_sel_9	exp_with_feature_sel_10	exp_with_feature_sel_11	exp_with_feature_sel_12	exp_with_feature_sel_13	exp_with_feature_sel_14	exp_with_feature_sel_15	exp_with_feature_sel_16	exp_with_feature_sel_17	exp_with_feature_sel_18	exp_with_feature_sel_19	exp_with_feature_sel_20
mdj_____________A	0.03263844932634239	0.06702615032155361	0.041219172710620075	0.0443910001864918	0.015629649206656555	0.0600069065570596	0.027905624607319636	0.0171341570666254	0.029119421715167505	0.014695098537343165	0.04407962336515693	0.05802640885223792	0.025076050663621785	0.028127660537556158	0.036073075985988606	0.05581096235715237	0.0345161616769282	0.025515200124963326	0.0416914462493632	0.029648512852016234
mdk_____________A	0.02980739567545977	0.033058871254615714	0.03469260298924743	0.037273695724397905	0.014510829924009098	0.026009338092153528	0.02620612692510237	0.016020815442783595	0.015128183876074362	0.013067190191425099	0.03573902258876474	0.04690525565918858	0.0216380461824175	0.025926428649429237	0.03059688818954529	0.02442472642717993	0.02216551444702999	0.023721351767135353	0.019265040719010973	0.02766852239511281
mdh_____________A	0.06726030777777182	0.0428896161153258	0.08203177435914581	0.07486709118169975	0.027326426606003044	0.034306890110139446	0.055792442106042214	0.04633856227514645	0.0776912668201353	0.024976057410009772	0.05274865641441365	0.0731044588632713	0.039362618912893416	0.04934769242816843	0.04059075211545842	0.04804891378359246	0.02962868349032285	0.02901947326908742	0.026263808347835683	0.04658098780073489
mdi_____________A	0.030000697492447246	0.03874350756902768	0.03604819551298131	0.03855945470445131	0.01465878988005215	0.029397393980488292	0.02654232616567386	0.01625571703474676	0.01693181597379221	0.013416188650441153	0.03750228588956499	0.0487876513636098	0.02252884249299432	0.026048894465272143	0.03195044758251469	0.029340536843216632	0.02341452564301461	0.02381004940696672	0.02284208693564993	0.027774689999740886
mdn_____________A	0.030000697492447246	0.03361729216419134	0.03604819551298131	0.03855945470445131	0.01465878988005215	0.025665064084968353	0.02654232616567386	0.01625571703474676	0.015743506383674877	0.013416188650441153	0.03750228588956499	0.0487876513636098	0.02252884249299432	0.026048894465272143	0.03195044758251469	0.02502426020630378	0.022103164046858168	0.02381004940696672	0.019633826749146436	0.027774689999740886
mdo_____________R	0.02395136719565283	0.025346658743044988	0.02322963640888098	0.025134274086953883	0.012344474191546885	0.022594684505067773	0.02222682069238925	0.012842702616928652	0.009056446553138352	0.00966519009072291	0.022548757277183754	0.028463642038516593	0.01423706801212781	0.02106654678336522	0.01991601679029602	0.018081823833874612	0.019221407599619284	0.020190021652867006	0.015238357261653455	0.020722382151220745
mdl_____________A	0.031245190183852082	0.03245900170486556	0.033102720106384376	0.036358901120966076	0.014718393646897917	0.029323449779487296	0.02592124915735269	0.015740438127921922	0.014067621438134238	0.012600450875935865	0.033397520131707596	0.04612859548864515	0.019857913530855895	0.027134628889901122	0.02803337249330391	0.023990189163730715	0.023749852075494685	0.024950628186879764	0.019037282202162976	0.02900815876554626
mdm_____________A	0.03255691871354418	0.06708857380551772	0.03941012440327584	0.04264638746711035	0.015467872620622266	0.05148173941874051	0.02753935566915691	0.01690526173547861	0.01960963530332176	0.014263412541848049	0.04151721425638322	0.05552985410011538	0.023939721434052902	0.028134070634131477	0.03426672354164213	0.05499320145815919	0.026404176168570957	0.025512498778314206	0.041430218871481045	0.02989924589128106
mdb_____________A	0.029102677476295327	0.0327878638792828	0.03169024889937126	0.03434623650087317	0.014131122811665474	0.029985565520349946	0.025367001379260946	0.01539279255256144	0.013711984878130964	0.012247808936594391	0.03200542489211149	0.042544946683935395	0.019621835638010048	0.025384544527567634	0.027598648656755525	0.024004652709541843	0.02220697247944545	0.023375511740281657	0.01915980828717652	0.02695341293963564
mdc_____________A	0.029196532408303427	0.03170774210980581	0.03200900405637893	0.03466305630603142	0.014175035875337784	0.028887217797429733	0.025462365515096622	0.015466892975385357	0.013866124502120361	0.01233799252228313	0.03239175505207445	0.043020425788485354	0.019838826988658294	0.025460566031104942	0.027917172494458006	0.023156127702501125	0.022209275730734244	0.02342245489114455	0.01847864417644191	0.027061890237452577
mda_____________A	0.03255691871354418	0.05773880462386564	0.03941012440327584	0.04264638746711035	0.015467872620622266	0.04672674930354593	0.02753935566915691	0.01690526173547861	0.01960963530332176	0.014263412541848049	0.04151721425638322	0.05552985410011538	0.023939721434052902	0.028134070634131477	0.03426672354164213	0.0465859994904647	0.026404176168570957	0.025512498778314206	0.03525485949721768	0.02989924589128106
mdf_____________A	0.06730744153287584	0.09867552601450091	0.052807233032497625	0.12333041088049325	0.06837530375940587	0.0813342979370461	0.061654222300561085	0.05179526553763419	0.0812382207958968	0.12804910787157955	0.15088746667013492	0.18259020320810093	0.09581804428502708	0.10028207380933983	0.0800359505921283	0.06604880103736048	0.17463205740701346	0.15112222657221047	0.04213075351731363	0.04435425793762326
mdg_____________A	0.014877371515116006	0.015043989979318344	0.014193373299018933	0.02366877589108176	0.011738203802085397	0.01945509094709928	0.021734178987099416	0.01262239874024987	0.00819019826053707	0.009446239693749543	0.010793958054342256	0.024795326384782556	0.009517923902825815	0.013065965885030943	0.0177401855697942	0.012791560178429105	0.018320205807482018	0.012519103010121898	0.010777010576747754	0.010994784236043756
mdd_____________A	0.09336453233188778	0.1184949261676986	0.10158020219694308	0.10347430723638339	0.03245116806191036	0.10980892064054859	0.07024472210610985	0.07367243416195875	0.11478510531533609	0.034688466170328704	0.08241014641599566	0.14510950189150607	0.05526497735597014	0.07359540221355532	0.07020852641827109	0.10857224717586245	0.07315164755573994	0.059554627291752815	0.09082429729220261	0.06373846482444345
