	exp_with_feature_sel_1	exp_with_feature_sel_2	exp_with_feature_sel_3	exp_with_feature_sel_4	exp_with_feature_sel_5	exp_with_feature_sel_6	exp_with_feature_sel_7	exp_with_feature_sel_8	exp_with_feature_sel_9	exp_with_feature_sel_10	exp_with_feature_sel_11	exp_with_feature_sel_12	exp_with_feature_sel_13	exp_with_feature_sel_14	exp_with_feature_sel_15	exp_with_feature_sel_16	exp_with_feature_sel_17	exp_with_feature_sel_18	exp_with_feature_sel_19	exp_with_feature_sel_20
nom_____________A	0.3849269854600554	0.47338723538991856	0.31676927577975605	0.30715688240399563	0.23252551226488077	0.4820563887181178	0.2488849055084103	0.3608988273858079	0.3584285595849136	0.3257935980404944	0.35087341056476395	0.43417385876814907	0.4536534554396891	0.4175742411624376	0.3632215575520559	0.3374478646091388	0.283863945652634	0.33796633317056396	0.32727224844625263	0.5291734748890021
avt_____________A	0.14471811556884967	0.08523310986100215	0.11326539457833035	0.159612618412036	0.11869789240247186	0.15908485262662275	0.15693926865299307	0.20497246667240615	0.1227944607497778	0.21221668715215034	0.090385620349691	0.10385819809641061	0.08813287057557702	0.0896081687995944	0.09659441172274769	0.22985725354466124	0.3326549371030693	0.09394396866230736	0.11006248514664997	0.13423324171847908
avu_____________A	0.1702418929478738	0.1837327595806774	0.17996354000692946	0.13520201329126708	0.11715488575778897	0.17264637893114798	0.13252368800697786	0.15354471307132894	0.1576224194634784	0.1576555216314991	0.20903733388405227	0.19255827642337858	0.22089443749086773	0.19540452787339566	0.17940126991418984	0.15338495856763376	0.17178507233265872	0.16247892642362047	0.13188137904866434	0.2042253135334586
avv_____________A	0.14275511420814643	0.12718149765318176	0.1360526827476689	0.27007717085524935	0.20735731422056372	0.42679209946746505	0.23442697928655287	0.332568295719906	0.16093019063028416	0.2939902547690061	0.09963586507442422	0.18794752885784244	0.14014031386298478	0.1229409484692744	0.129871251402609	0.1962630543597737	0.2827740068945232	0.14835655180480217	0.11964149177925802	0.1811411746602669
avs_____________A	0.41975204966116003	0.5246241223759247	0.34891225594758685	0.3400004436856295	0.25316911608791715	0.5818413048301012	0.2859414514889009	0.4258448204558588	0.43487776917405413	0.3609172682693811	0.39384292259159304	0.48934324239912064	0.5220911375709206	0.4386464396132015	0.41159240897291405	0.37704553467405727	0.339344709295476	0.3839182825436278	0.3518929322405611	0.6076812572045759
avl_____________A	0.1377751965606521	0.19255536112595764	0.16080709146871122	0.11117902644080452	0.09971830004271909	0.16599738718255239	0.11836440236048391	0.13058657257064413	0.10465964165143084	0.1338694482724275	0.1915262390073769	0.16089342391665584	0.19296811767442493	0.15641405557907476	0.15495177493437098	0.13483125748962047	0.1211596045892854	0.13984685149206352	0.15074117672442391	0.16627022305441236
avm_____________A	0.41975204966116003	0.5246241223759247	0.34891225594758685	0.3400004436856295	0.25316911608791715	0.5818413048301012	0.2859414514889009	0.4258448204558588	0.4183207598823295	0.3609172682693811	0.39384292259159304	0.48934324239912064	0.5220911375709206	0.4386464396132015	0.41159240897291405	0.37704553467405727	0.3235043474000791	0.3839182825436278	0.3518929322405611	0.6076812572045759
avn_____________A	0.1835795859323204	0.20372694365874477	0.2557366853244791	0.1454001578344708	0.19204724646296803	0.18648787434795705	0.13948597541048344	0.1650181806933286	0.15498181142028608	0.16802718702909314	0.2675981058554959	0.207186195411853	0.298913791391016	0.21031586381541756	0.19069361910052574	0.165285952354759	0.16226455600091125	0.1729734234135981	0.1459294695514267	0.22327411865930807
avo_____________A	0.1474124149077219	0.15625925159362175	0.1355549025638175	0.3070513635436687	0.23127852028490126	0.5375864660588555	0.26563366278135875	0.38871240726156264	0.17243430434340473	0.330780111962252	0.09533253542785278	0.2006499017816197	0.14542547074876272	0.11945233315360128	0.13332301179003708	0.21157609460126475	0.3127561020952334	0.15663031313313333	0.15602227104220467	0.19324149546127573
avi_____________A	0.18542683029405765	0.19852540783195977	0.19019137174778597	0.1468141202855749	0.12532836582133858	0.1848397200883504	0.14043985618465737	0.16660700109457027	0.15678075614972178	0.16945672987620788	0.21923611950627267	0.20920698379370697	0.23693393590207076	0.2123755490979077	0.19224513660221285	0.16533348043133056	0.16349743171376352	0.17441908392907127	0.14046378549632946	0.22591897520814908
